return_period,doc_type,invoice_no,invoice_date,counterparty_id,counterparty_name,gstin,taxable_value,cgst_amount,sgst_amount,igst_amount,total_tax_amount,gstr2b_status,mismatch_flag,mismatch_reason
2025-03,Sale,S-202503-00770,2025-03-01,C003,FreshMart Vadodara,24CUST0769Z5,54321.3,4888.92,4888.92,0.0,9777.84,N/A,0,
2025-03,Sale,S-202503-00771,2025-03-01,C003,FreshMart Vadodara,24CUST0770Z5,46559.76,4190.38,4190.38,0.0,8380.76,N/A,0,
2025-03,Sale,S-202503-00772,2025-03-01,C003,FreshMart Vadodara,24CUST0771Z5,31764.6,2858.81,2858.81,0.0,5717.62,N/A,0,
2025-03,Sale,S-202503-00773,2025-03-01,C004,Pune Retail Mart,27CUST0772Z5,112134.75,0.0,0.0,20184.26,20184.26,N/A,0,
2025-03,Sale,S-202503-00774,2025-03-01,C004,Pune Retail Mart,27CUST0773Z5,51559.2,0.0,0.0,9280.66,9280.66,N/A,0,
2025-03,Sale,S-202503-00775,2025-03-01,C004,Pune Retail Mart,27CUST0774Z5,41635.17,0.0,0.0,7494.33,7494.33,N/A,0,
2025-03,Sale,S-202503-00776,2025-03-01,C004,Pune Retail Mart,27CUST0775Z5,34941.06,0.0,0.0,6289.39,6289.39,N/A,0,
2025-03,Sale,S-202503-00779,2025-03-01,C007,Industrial Chemicals Pvt Ltd,24CUST0778Z5,163099.68,14678.97,14678.97,0.0,29357.94,N/A,0,
2025-03,Sale,S-202503-00780,2025-03-01,C008,Rajkot Agro Feed Traders,24CUST0779Z5,65428.34,5888.55,5888.55,0.0,11777.1,N/A,0,
2025-04,Sale,S-202504-00781,2025-04-01,C001,Shree Traders Ahmedabad,24CUST0780Z5,236497.3,21284.76,21284.76,0.0,42569.52,N/A,0,
2025-04,Sale,S-202504-00782,2025-04-01,C001,Shree Traders Ahmedabad,24CUST0781Z5,104061.95,9365.58,9365.58,0.0,18731.16,N/A,0,
2025-04,Sale,S-202504-00783,2025-04-01,C001,Shree Traders Ahmedabad,24CUST0782Z5,77536.62,6978.3,6978.3,0.0,13956.6,N/A,0,
2025-04,Sale,S-202504-00784,2025-04-01,C001,Shree Traders Ahmedabad,24CUST0783Z5,61478.1,5533.03,5533.03,0.0,11066.06,N/A,0,
2025-04,Sale,S-202504-00785,2025-04-01,C002,West India Distributors Mumbai,27CUST0784Z5,276164.92,0.0,0.0,49709.69,49709.69,N/A,0,
2025-04,Sale,S-202504-00786,2025-04-01,C002,West India Distributors Mumbai,27CUST0785Z5,113742.77,0.0,0.0,20473.7,20473.7,N/A,0,
2025-04,Sale,S-202504-00787,2025-04-01,C002,West India Distributors Mumbai,27CUST0786Z5,88404.68,0.0,0.0,15912.84,15912.84,N/A,0,
2025-04,Sale,S-202504-00788,2025-04-01,C002,West India Distributors Mumbai,27CUST0787Z5,68314.95,0.0,0.0,12296.69,12296.69,N/A,0,
2025-04,Sale,S-202504-00789,2025-04-01,C003,FreshMart Vadodara,24CUST0788Z5,117777.66,10599.99,10599.99,0.0,21199.98,N/A,0,
2025-04,Sale,S-202504-00790,2025-04-01,C003,FreshMart Vadodara,24CUST0789Z5,59477.22,5352.95,5352.95,0.0,10705.9,N/A,0,
2025-04,Sale,S-202504-00791,2025-04-01,C003,FreshMart Vadodara,24CUST0790Z5,46559.76,4190.38,4190.38,0.0,8380.76,N/A,0,
2025-04,Sale,S-202504-00792,2025-04-01,C003,FreshMart Vadodara,24CUST0791Z5,34941.06,3144.7,3144.7,0.0,6289.4,N/A,0,
2025-04,Sale,S-202504-00793,2025-04-01,C004,Pune Retail Mart,27CUST0792Z5,145558.14,0.0,0.0,26200.47,26200.47,N/A,0,
2025-04,Sale,S-202504-00794,2025-04-01,C004,Pune Retail Mart,27CUST0793Z5,51190.92,0.0,0.0,9214.37,9214.37,N/A,0,
2025-04,Sale,S-202504-00795,2025-04-01,C004,Pune Retail Mart,27CUST0794Z5,44769.0,0.0,0.0,8058.42,8058.42,N/A,0,
2025-04,Sale,S-202504-00796,2025-04-01,C004,Pune Retail Mart,27CUST0795Z5,37512.48,0.0,0.0,6752.25,6752.25,N/A,0,
2025-04,Sale,S-202504-00799,2025-04-01,C007,Industrial Chemicals Pvt Ltd,24CUST0798Z5,168360.96,15152.49,15152.49,0.0,30304.98,N/A,0,
2025-04,Sale,S-202504-00800,2025-04-01,C008,Rajkot Agro Feed Traders,24CUST0799Z5,66028.6,5942.57,5942.57,0.0,11885.14,N/A,0,
2025-05,Sale,S-202505-00801,2025-05-01,C001,Shree Traders Ahmedabad,24CUST0800Z5,214392.1,19295.29,19295.29,0.0,38590.58,N/A,0,
2025-05,Sale,S-202505-00802,2025-05-01,C001,Shree Traders Ahmedabad,24CUST0801Z5,93240.95,8391.69,8391.69,0.0,16783.38,N/A,0,
2025-05,Sale,S-202505-00803,2025-05-01,C001,Shree Traders Ahmedabad,24CUST0802Z5,66293.08,5966.38,5966.38,0.0,11932.76,N/A,0,
2025-05,Sale,S-202505-00804,2025-05-01,C001,Shree Traders Ahmedabad,24CUST0803Z5,64589.04,5813.01,5813.01,0.0,11626.02,N/A,0,
2025-05,Sale,S-202505-00805,2025-05-01,C002,West India Distributors Mumbai,27CUST0804Z5,308639.38,0.0,0.0,55555.09,55555.09,N/A,0,
2025-05,Sale,S-202505-00806,2025-05-01,C002,West India Distributors Mumbai,27CUST0805Z5,127351.58,0.0,0.0,22923.28,22923.28,N/A,0,
2025-05,Sale,S-202505-00807,2025-05-01,C002,West India Distributors Mumbai,27CUST0806Z5,104539.89,0.0,0.0,18817.18,18817.18,N/A,0,
2025-05,Sale,S-202505-00808,2025-05-01,C002,West India Distributors Mumbai,27CUST0807Z5,73007.29,0.0,0.0,13141.31,13141.31,N/A,0,
2025-05,Sale,S-202505-00809,2025-05-01,C003,FreshMart Vadodara,24CUST0808Z5,120816.15,10873.45,10873.45,0.0,21746.9,N/A,0,
2025-05,Sale,S-202505-00810,2025-05-01,C003,FreshMart Vadodara,24CUST0809Z5,54505.44,4905.49,4905.49,0.0,9810.98,N/A,0,
2025-05,Sale,S-202505-00811,2025-05-01,C003,FreshMart Vadodara,24CUST0810Z5,45962.84,4136.66,4136.66,0.0,8273.32,N/A,0,
2025-05,Sale,S-202505-00812,2025-05-01,C003,FreshMart Vadodara,24CUST0811Z5,41747.76,3757.3,3757.3,0.0,7514.6,N/A,0,
2025-05,Sale,S-202505-00813,2025-05-01,C004,Pune Retail Mart,27CUST0812Z5,120671.46,0.0,0.0,21720.86,21720.86,N/A,0,
2025-05,Sale,S-202505-00814,2025-05-01,C004,Pune Retail Mart,27CUST0813Z5,56899.26,0.0,0.0,10241.87,10241.87,N/A,0,
2025-05,Sale,S-202505-00815,2025-05-01,C004,Pune Retail Mart,27CUST0814Z5,45365.92,0.0,0.0,8165.87,8165.87,N/A,0,
2025-05,Sale,S-202505-00816,2025-05-01,C004,Pune Retail Mart,27CUST0815Z5,35092.32,0.0,0.0,6316.62,6316.62,N/A,0,
2025-05,Sale,S-202505-00819,2025-05-01,C007,Industrial Chemicals Pvt Ltd,24CUST0818Z5,157838.4,14205.46,14205.46,0.0,28410.92,N/A,0,
2025-05,Sale,S-202505-00820,2025-05-01,C008,Rajkot Agro Feed Traders,24CUST0819Z5,55824.18,5024.18,5024.18,0.0,10048.36,N/A,0,
2025-06,Sale,S-202506-00821,2025-06-01,C001,Shree Traders Ahmedabad,24CUST0820Z5,228420.4,20557.84,20557.84,0.0,41115.68,N/A,0,
2025-06,Sale,S-202506-00822,2025-06-01,C001,Shree Traders Ahmedabad,24CUST0821Z5,96126.55,8651.39,8651.39,0.0,17302.78,N/A,0,
2025-06,Sale,S-202506-00823,2025-06-01,C001,Shree Traders Ahmedabad,24CUST0822Z5,74470.2,6702.32,6702.32,0.0,13404.64,N/A,0,
2025-06,Sale,S-202506-00824,2025-06-01,C001,Shree Traders Ahmedabad,24CUST0823Z5,58515.3,5266.38,5266.38,0.0,10532.76,N/A,0,
2025-06,Sale,S-202506-00825,2025-06-01,C002,West India Distributors Mumbai,27CUST0824Z5,276164.92,0.0,0.0,49709.69,49709.69,N/A,0,
2025-06,Sale,S-202506-00826,2025-06-01,C002,West India Distributors Mumbai,27CUST0825Z5,121135.21,0.0,0.0,21804.34,21804.34,N/A,0,
2025-06,Sale,S-202506-00827,2025-06-01,C002,West India Distributors Mumbai,27CUST0826Z5,99116.29,0.0,0.0,17840.93,17840.93,N/A,0,
2025-06,Sale,S-202506-00828,2025-06-01,C002,West India Distributors Mumbai,27CUST0827Z5,79493.76,0.0,0.0,14308.88,14308.88,N/A,0,
2025-06,Sale,S-202506-00829,2025-06-01,C003,FreshMart Vadodara,24CUST0828Z5,122697.12,11042.74,11042.74,0.0,22085.48,N/A,0,
2025-06,Sale,S-202506-00830,2025-06-01,C003,FreshMart Vadodara,24CUST0829Z5,49349.52,4441.46,4441.46,0.0,8882.92,N/A,0,
2025-06,Sale,S-202506-00831,2025-06-01,C003,FreshMart Vadodara,24CUST0830Z5,44918.23,4042.64,4042.64,0.0,8085.28,N/A,0,
2025-06,Sale,S-202506-00832,2025-06-01,C003,FreshMart Vadodara,24CUST0831Z5,33882.24,3049.4,3049.4,0.0,6098.8,N/A,0,
2025-06,Sale,S-202506-00833,2025-06-01,C004,Pune Retail Mart,27CUST0832Z5,134706.39,0.0,0.0,24247.15,24247.15,N/A,0,
2025-06,Sale,S-202506-00834,2025-06-01,C004,Pune Retail Mart,27CUST0833Z5,52479.9,0.0,0.0,9446.38,9446.38,N/A,0,
2025-06,Sale,S-202506-00835,2025-06-01,C004,Pune Retail Mart,27CUST0834Z5,40889.02,0.0,0.0,7360.02,7360.02,N/A,0,
2025-06,Sale,S-202506-00836,2025-06-01,C004,Pune Retail Mart,27CUST0835Z5,39327.6,0.0,0.0,7078.97,7078.97,N/A,0,
2025-06,Sale,S-202506-00839,2025-06-01,C007,Industrial Chemicals Pvt Ltd,24CUST0838Z5,168360.96,15152.49,15152.49,0.0,30304.98,N/A,0,
2025-06,Sale,S-202506-00840,2025-06-01,C008,Rajkot Agro Feed Traders,24CUST0839Z5,58225.22,5240.27,5240.27,0.0,10480.54,N/A,0,
2025-07,Sale,S-202507-00841,2025-07-01,C001,Shree Traders Ahmedabad,24CUST0840Z5,214958.9,19346.3,19346.3,0.0,38692.6,N/A,0,
2025-07,Sale,S-202507-00842,2025-07-01,C001,Shree Traders Ahmedabad,24CUST0841Z5,86748.35,7807.35,7807.35,0.0,15614.7,N/A,0,
2025-07,Sale,S-202507-00843,2025-07-01,C001,Shree Traders Ahmedabad,24CUST0842Z5,73740.1,6636.61,6636.61,0.0,13273.22,N/A,0,
2025-07,Sale,S-202507-00844,2025-07-01,C001,Shree Traders Ahmedabad,24CUST0843Z5,58959.72,5306.37,5306.37,0.0,10612.74,N/A,0,
2025-07,Sale,S-202507-00845,2025-07-01,C002,West India Distributors Mumbai,27CUST0844Z5,284613.56,0.0,0.0,51230.44,51230.44,N/A,0,
2025-07,Sale,S-202507-00846,2025-07-01,C002,West India Distributors Mumbai,27CUST0845Z5,106854.36,0.0,0.0,19233.78,19233.78,N/A,0,
2025-07,Sale,S-202507-00847,2025-07-01,C002,West India Distributors Mumbai,27CUST0846Z5,85150.52,0.0,0.0,15327.09,15327.09,N/A,0,
2025-07,Sale,S-202507-00848,2025-07-01,C002,West India Distributors Mumbai,27CUST0847Z5,74249.38,0.0,0.0,13364.89,13364.89,N/A,0,
2025-07,Sale,S-202507-00849,2025-07-01,C003,FreshMart Vadodara,24CUST0848Z5,106925.91,9623.33,9623.33,0.0,19246.66,N/A,0,
2025-07,Sale,S-202507-00850,2025-07-01,C003,FreshMart Vadodara,24CUST0849Z5,49533.66,4458.03,4458.03,0.0,8916.06,N/A,0,
2025-07,Sale,S-202507-00851,2025-07-01,C003,FreshMart Vadodara,24CUST0850Z5,45962.84,4136.66,4136.66,0.0,8273.32,N/A,0,
2025-07,Sale,S-202507-00852,2025-07-01,C003,FreshMart Vadodara,24CUST0851Z5,32369.64,2913.27,2913.27,0.0,5826.54,N/A,0,
2025-07,Sale,S-202507-00853,2025-07-01,C004,Pune Retail Mart,27CUST0852Z5,104900.25,0.0,0.0,18882.04,18882.04,N/A,0,
2025-07,Sale,S-202507-00854,2025-07-01,C004,Pune Retail Mart,27CUST0853Z5,43272.9,0.0,0.0,7789.12,7789.12,N/A,0,
2025-07,Sale,S-202507-00855,2025-07-01,C004,Pune Retail Mart,27CUST0854Z5,33725.98,0.0,0.0,6070.68,6070.68,N/A,0,
2025-07,Sale,S-202507-00856,2025-07-01,C004,Pune Retail Mart,27CUST0855Z5,34033.5,0.0,0.0,6126.03,6126.03,N/A,0,
2025-07,Sale,S-202507-00859,2025-07-01,C007,Industrial Chemicals Pvt Ltd,24CUST0858Z5,173622.24,15626.0,15626.0,0.0,31252.0,N/A,0,
2025-07,Sale,S-202507-00860,2025-07-01,C008,Rajkot Agro Feed Traders,24CUST0859Z5,68429.64,6158.67,6158.67,0.0,12317.34,N/A,0,
2025-08,Sale,S-202508-00861,2025-08-01,C001,Shree Traders Ahmedabad,24CUST0860Z5,233805.0,21042.45,21042.45,0.0,42084.9,N/A,0,
2025-08,Sale,S-202508-00862,2025-08-01,C001,Shree Traders Ahmedabad,24CUST0861Z5,95946.2,8635.16,8635.16,0.0,17270.32,N/A,0,
2025-08,Sale,S-202508-00863,2025-08-01,C001,Shree Traders Ahmedabad,24CUST0862Z5,62204.52,5598.41,5598.41,0.0,11196.82,N/A,0,
2025-08,Sale,S-202508-00864,2025-08-01,C001,Shree Traders Ahmedabad,24CUST0863Z5,57330.18,5159.72,5159.72,0.0,10319.44,N/A,0,
2025-08,Sale,S-202508-00865,2025-08-01,C002,West India Distributors Mumbai,27CUST0864Z5,275372.86,0.0,0.0,49567.11,49567.11,N/A,0,
2025-08,Sale,S-202508-00866,2025-08-01,C002,West India Distributors Mumbai,27CUST0865Z5,119119.09,0.0,0.0,21441.44,21441.44,N/A,0,
2025-08,Sale,S-202508-00867,2025-08-01,C002,West India Distributors Mumbai,27CUST0866Z5,82845.49,0.0,0.0,14912.19,14912.19,N/A,0,
2025-08,Sale,S-202508-00868,2025-08-01,C002,West India Distributors Mumbai,27CUST0867Z5,70109.08,0.0,0.0,12619.63,12619.63,N/A,0,
2025-08,Sale,S-202508-00869,2025-08-01,C003,FreshMart Vadodara,24CUST0868Z5,113292.27,10196.3,10196.3,0.0,20392.6,N/A,0,
2025-08,Sale,S-202508-00870,2025-08-01,C003,FreshMart Vadodara,24CUST0869Z5,50638.5,4557.47,4557.47,0.0,9114.94,N/A,0,
2025-08,Sale,S-202508-00871,2025-08-01,C003,FreshMart Vadodara,24CUST0870Z5,38053.65,3424.83,3424.83,0.0,6849.66,N/A,0,
2025-08,Sale,S-202508-00872,2025-08-01,C003,FreshMart Vadodara,24CUST0871Z5,37663.74,3389.74,3389.74,0.0,6779.48,N/A,0,
2025-08,Sale,S-202508-00873,2025-08-01,C004,Pune Retail Mart,27CUST0872Z5,114594.48,0.0,0.0,20627.01,20627.01,N/A,0,
2025-08,Sale,S-202508-00874,2025-08-01,C004,Pune Retail Mart,27CUST0873Z5,46035.0,0.0,0.0,8286.3,8286.3,N/A,0,
2025-08,Sale,S-202508-00875,2025-08-01,C004,Pune Retail Mart,27CUST0874Z5,42679.78,0.0,0.0,7682.36,7682.36,N/A,0,
2025-08,Sale,S-202508-00876,2025-08-01,C004,Pune Retail Mart,27CUST0875Z5,34638.54,0.0,0.0,6234.94,6234.94,N/A,0,
2025-08,Sale,S-202508-00879,2025-08-01,C007,Industrial Chemicals Pvt Ltd,24CUST0878Z5,152577.12,13731.94,13731.94,0.0,27463.88,N/A,0,
2025-08,Sale,S-202508-00880,2025-08-01,C008,Rajkot Agro Feed Traders,24CUST0879Z5,53423.14,4808.08,4808.08,0.0,9616.16,N/A,0,
2025-09,Sale,S-202509-00881,2025-09-01,C001,Shree Traders Ahmedabad,24CUST0880Z5,240464.9,21641.84,21641.84,0.0,43283.68,N/A,0,
2025-09,Sale,S-202509-00882,2025-09-01,C001,Shree Traders Ahmedabad,24CUST0881Z5,94503.4,8505.31,8505.31,0.0,17010.62,N/A,0,
2025-09,Sale,S-202509-00883,2025-09-01,C001,Shree Traders Ahmedabad,24CUST0882Z5,70089.6,6308.06,6308.06,0.0,12616.12,N/A,0,
2025-09,Sale,S-202509-00884,2025-09-01,C001,Shree Traders Ahmedabad,24CUST0883Z5,68588.82,6172.99,6172.99,0.0,12345.98,N/A,0,
2025-09,Sale,S-202509-00885,2025-09-01,C002,West India Distributors Mumbai,27CUST0884Z5,267584.27,0.0,0.0,48165.17,48165.17,N/A,0,
2025-09,Sale,S-202509-00886,2025-09-01,C002,West India Distributors Mumbai,27CUST0885Z5,122647.3,0.0,0.0,22076.51,22076.51,N/A,0,
2025-09,Sale,S-202509-00887,2025-09-01,C002,West India Distributors Mumbai,27CUST0886Z5,101014.55,0.0,0.0,18182.62,18182.62,N/A,0,
2025-09,Sale,S-202509-00888,2025-09-01,C002,West India Distributors Mumbai,27CUST0887Z5,81977.94,0.0,0.0,14756.03,14756.03,N/A,0,
2025-09,Sale,S-202509-00889,2025-09-01,C003,FreshMart Vadodara,24CUST0888Z5,120382.08,10834.39,10834.39,0.0,21668.78,N/A,0,
2025-09,Sale,S-202509-00890,2025-09-01,C003,FreshMart Vadodara,24CUST0889Z5,53584.74,4822.63,4822.63,0.0,9645.26,N/A,0,
2025-09,Sale,S-202509-00891,2025-09-01,C003,FreshMart Vadodara,24CUST0890Z5,42978.24,3868.04,3868.04,0.0,7736.08,N/A,0,
2025-09,Sale,S-202509-00892,2025-09-01,C003,FreshMart Vadodara,24CUST0891Z5,36453.66,3280.83,3280.83,0.0,6561.66,N/A,0,
2025-09,Sale,S-202509-00893,2025-09-01,C004,Pune Retail Mart,27CUST0892Z5,136876.74,0.0,0.0,24637.81,24637.81,N/A,0,
2025-09,Sale,S-202509-00894,2025-09-01,C004,Pune Retail Mart,27CUST0893Z5,51375.06,0.0,0.0,9247.51,9247.51,N/A,0,
2025-09,Sale,S-202509-00895,2025-09-01,C004,Pune Retail Mart,27CUST0894Z5,33427.52,0.0,0.0,6016.95,6016.95,N/A,0,
2025-09,Sale,S-202509-00896,2025-09-01,C004,Pune Retail Mart,27CUST0895Z5,35243.58,0.0,0.0,6343.84,6343.84,N/A,0,
2025-09,Sale,S-202509-00899,2025-09-01,C007,Industrial Chemicals Pvt Ltd,24CUST0898Z5,147315.84,13258.43,13258.43,0.0,26516.86,N/A,0,
2025-09,Sale,S-202509-00900,2025-09-01,C008,Rajkot Agro Feed Traders,24CUST0899Z5,61226.52,5510.39,5510.39,0.0,11020.78,N/A,0,
2025-10,Sale,S-202510-00901,2025-10-01,C001,Shree Traders Ahmedabad,24CUST0000Z5,286028.4,25742.56,25742.56,0.0,51485.12,N/A,0,
2025-10,Sale,S-202510-00902,2025-10-01,C001,Shree Traders Ahmedabad,24CUST0001Z5,104393.25,9395.39,9395.39,0.0,18790.78,N/A,0,
2025-10,Sale,S-202510-00903,2025-10-01,C001,Shree Traders Ahmedabad,24CUST0002Z5,85567.72,7701.09,7701.09,0.0,15402.18,N/A,0,
2025-10,Sale,S-202510-00904,2025-10-01,C001,Shree Traders Ahmedabad,24CUST0003Z5,70944.72,6385.02,6385.02,0.0,12770.04,N/A,0,
2025-10,Sale,S-202510-00905,2025-10-01,C002,West India Distributors Mumbai,27CUST0004Z5,309201.88,0.0,0.0,55656.34,55656.34,N/A,0,
2025-10,Sale,S-202510-00906,2025-10-01,C002,West India Distributors Mumbai,27CUST0005Z5,130728.57,0.0,0.0,23531.14,23531.14,N/A,0,
2025-10,Sale,S-202510-00907,2025-10-01,C002,West India Distributors Mumbai,27CUST0006Z5,105082.25,0.0,0.0,18914.81,18914.81,N/A,0,
2025-10,Sale,S-202510-00908,2025-10-01,C002,West India Distributors Mumbai,27CUST0007Z5,88556.05,0.0,0.0,15940.09,15940.09,N/A,0,
2025-10,Sale,S-202510-00909,2025-10-01,C003,FreshMart Vadodara,24CUST0008Z5,143333.19,12899.99,12899.99,0.0,25799.98,N/A,0,
2025-10,Sale,S-202510-00910,2025-10-01,C003,FreshMart Vadodara,24CUST0009Z5,61782.75,5560.45,5560.45,0.0,11120.9,N/A,0,
2025-10,Sale,S-202510-00911,2025-10-01,C003,FreshMart Vadodara,24CUST0010Z5,47604.37,4284.39,4284.39,0.0,8568.78,N/A,0,
2025-10,Sale,S-202510-00912,2025-10-01,C003,FreshMart Vadodara,24CUST0011Z5,32934.0,2964.06,2964.06,0.0,5928.12,N/A,0,
2025-10,Sale,S-202510-00913,2025-10-01,C004,Pune Retail Mart,27CUST0012Z5,149203.98,0.0,0.0,26856.72,26856.72,N/A,0,
2025-10,Sale,S-202510-00914,2025-10-01,C004,Pune Retail Mart,27CUST0013Z5,65063.25,0.0,0.0,11711.39,11711.39,N/A,0,
2025-10,Sale,S-202510-00915,2025-10-01,C004,Pune Retail Mart,27CUST0014Z5,49395.13,0.0,0.0,8891.12,8891.12,N/A,0,
2025-10,Sale,S-202510-00916,2025-10-01,C004,Pune Retail Mart,27CUST0015Z5,44311.2,0.0,0.0,7976.02,7976.02,N/A,0,
2025-10,Sale,S-202510-00919,2025-10-01,C007,Industrial Chemicals Pvt Ltd,24CUST0018Z5,189406.08,17046.55,17046.55,0.0,34093.1,N/A,0,
2025-10,Sale,S-202510-00920,2025-10-01,C008,Rajkot Agro Feed Traders,24CUST0019Z5,70830.68,6374.76,6374.76,0.0,12749.52,N/A,0,
2025-11,Sale,S-202511-00921,2025-11-01,C001,Shree Traders Ahmedabad,24CUST0020Z5,273269.29,24594.24,24594.24,0.0,49188.48,N/A,0,
2025-11,Sale,S-202511-00922,2025-11-01,C001,Shree Traders Ahmedabad,24CUST0021Z5,127591.75,11483.26,11483.26,0.0,22966.52,N/A,0,
2025-11,Sale,S-202511-00923,2025-11-01,C001,Shree Traders Ahmedabad,24CUST0022Z5,81187.12,7306.84,7306.84,0.0,14613.68,N/A,0,
2025-11,Sale,S-202511-00924,2025-11-01,C001,Shree Traders Ahmedabad,24CUST0023Z5,63469.14,5712.22,5712.22,0.0,11424.44,N/A,0,
2025-11,Sale,S-202511-00925,2025-11-01,C002,West India Distributors Mumbai,27CUST0024Z5,346139.04,0.0,0.0,62305.03,62305.03,N/A,0,
2025-11,Sale,S-202511-00926,2025-11-01,C002,West India Distributors Mumbai,27CUST0025Z5,137871.3,0.0,0.0,24816.83,24816.83,N/A,0,
2025-11,Sale,S-202511-00927,2025-11-01,C002,West India Distributors Mumbai,27CUST0026Z5,115387.09,0.0,0.0,20769.68,20769.68,N/A,0,
2025-11,Sale,S-202511-00928,2025-11-01,C002,West India Distributors Mumbai,27CUST0027Z5,83507.4,0.0,0.0,15031.33,15031.33,N/A,0,
2025-11,Sale,S-202511-00929,2025-11-01,C003,FreshMart Vadodara,24CUST0028Z5,142617.24,12835.55,12835.55,0.0,25671.1,N/A,0,
2025-11,Sale,S-202511-00930,2025-11-01,C003,FreshMart Vadodara,24CUST0029Z5,57044.25,5133.98,5133.98,0.0,10267.96,N/A,0,
2025-11,Sale,S-202511-00931,2025-11-01,C003,FreshMart Vadodara,24CUST0030Z5,58199.7,5237.97,5237.97,0.0,10475.94,N/A,0,
2025-11,Sale,S-202511-00932,2025-11-01,C003,FreshMart Vadodara,24CUST0031Z5,44610.6,4014.95,4014.95,0.0,8029.9,N/A,0,
2025-11,Sale,S-202511-00933,2025-11-01,C004,Pune Retail Mart,27CUST0032Z5,145481.04,0.0,0.0,26186.59,26186.59,N/A,0,
2025-11,Sale,S-202511-00934,2025-11-01,C004,Pune Retail Mart,27CUST0033Z5,64881.0,0.0,0.0,11678.58,11678.58,N/A,0,
2025-11,Sale,S-202511-00935,2025-11-01,C004,Pune Retail Mart,27CUST0034Z5,45216.69,0.0,0.0,8139.0,8139.0,N/A,0,
2025-11,Sale,S-202511-00936,2025-11-01,C004,Pune Retail Mart,27CUST0035Z5,41616.6,0.0,0.0,7490.99,7490.99,N/A,0,
2025-11,Sale,S-202511-00939,2025-11-01,C007,Industrial Chemicals Pvt Ltd,24CUST0038Z5,184144.8,16573.03,16573.03,0.0,33146.06,N/A,0,
2025-11,Sale,S-202511-00940,2025-11-01,C008,Rajkot Agro Feed Traders,24CUST0039Z5,77433.54,6969.02,6969.02,0.0,13938.04,N/A,0,
2025-12,Sale,S-202512-00941,2025-12-01,C001,Shree Traders Ahmedabad,24CUST0040Z5,271446.56,24430.19,24430.19,0.0,48860.38,N/A,0,
2025-12,Sale,S-202512-00942,2025-12-01,C001,Shree Traders Ahmedabad,24CUST0041Z5,125807.25,11322.65,11322.65,0.0,22645.3,N/A,0,
2025-12,Sale,S-202512-00943,2025-12-01,C001,Shree Traders Ahmedabad,24CUST0042Z5,76660.5,6899.44,6899.44,0.0,13798.88,N/A,0,
2025-12,Sale,S-202512-00944,2025-12-01,C001,Shree Traders Ahmedabad,24CUST0043Z5,73290.0,6596.1,6596.1,0.0,13192.2,N/A,0,
2025-12,Sale,S-202512-00945,2025-12-01,C002,West India Distributors Mumbai,27CUST0044Z5,353056.6,0.0,0.0,63550.19,63550.19,N/A,0,
2025-12,Sale,S-202512-00946,2025-12-01,C002,West India Distributors Mumbai,27CUST0045Z5,163784.46,0.0,0.0,29481.2,29481.2,N/A,0,
2025-12,Sale,S-202512-00947,2025-12-01,C002,West India Distributors Mumbai,27CUST0046Z5,114573.55,0.0,0.0,20623.24,20623.24,N/A,0,
2025-12,Sale,S-202512-00948,2025-12-01,C002,West India Distributors Mumbai,27CUST0047Z5,85963.5,0.0,0.0,15473.43,15473.43,N/A,0,
2025-12,Sale,S-202512-00949,2025-12-01,C003,FreshMart Vadodara,24CUST0048Z5,143190.0,12887.1,12887.1,0.0,25774.2,N/A,0,
2025-12,Sale,S-202512-00950,2025-12-01,C003,FreshMart Vadodara,24CUST0049Z5,69437.25,6249.35,6249.35,0.0,12498.7,N/A,0,
2025-12,Sale,S-202512-00951,2025-12-01,C003,FreshMart Vadodara,24CUST0050Z5,56259.71,5063.37,5063.37,0.0,10126.74,N/A,0,
2025-12,Sale,S-202512-00952,2025-12-01,C003,FreshMart Vadodara,24CUST0051Z5,41167.5,3705.07,3705.07,0.0,7410.14,N/A,0,
2025-12,Sale,S-202512-00953,2025-12-01,C004,Pune Retail Mart,27CUST0052Z5,157938.57,0.0,0.0,28428.94,28428.94,N/A,0,
2025-12,Sale,S-202512-00954,2025-12-01,C004,Pune Retail Mart,27CUST0053Z5,61236.0,0.0,0.0,11022.48,11022.48,N/A,0,
2025-12,Sale,S-202512-00955,2025-12-01,C004,Pune Retail Mart,27CUST0054Z5,50141.28,0.0,0.0,9025.43,9025.43,N/A,0,
2025-12,Sale,S-202512-00956,2025-12-01,C004,Pune Retail Mart,27CUST0055Z5,40269.3,0.0,0.0,7248.47,7248.47,N/A,0,
2025-12,Sale,S-202512-00959,2025-12-01,C007,Industrial Chemicals Pvt Ltd,24CUST0058Z5,215712.48,19414.12,19414.12,0.0,38828.24,N/A,0,
2025-12,Sale,S-202512-00960,2025-12-01,C008,Rajkot Agro Feed Traders,24CUST0059Z5,83436.14,7509.25,7509.25,0.0,15018.5,N/A,0,
2026-01,Sale,S-202601-00961,2026-01-01,C001,Shree Traders Ahmedabad,24CUST0060Z5,295711.29,26614.02,26614.02,0.0,53228.04,N/A,0,
2026-01,Sale,S-202601-00962,2026-01-01,C001,Shree Traders Ahmedabad,24CUST0061Z5,122502.51,11025.23,11025.23,0.0,22050.46,N/A,0,
2026-01,Sale,S-202601-00963,2026-01-01,C001,Shree Traders Ahmedabad,24CUST0062Z5,76955.71,6926.01,6926.01,0.0,13852.02,N/A,0,
