InvoiceID,Customer,Amount_INR,DaysOverdue,Status
INV-10533,Punjab Distributors,42681,58,Pending
INV-10534,Gujarat Supermarkets,31735,95,Pending
INV-10535,Delhi Mega Stores,72350,1,Pending
INV-10536,Rajasthan Traders,11507,9,Pending
INV-10537,Rajasthan Traders,476035,-7,Paid
INV-10538,Rajasthan Traders,40095,73,Pending
INV-10539,Punjab Distributors,40775,55,Pending
INV-10540,Mumbai Fresh Mart,22480,33,Pending
INV-10541,Delhi Mega Stores,39254,64,Pending
INV-10542,Delhi Mega Stores,77270,21,Pending
INV-10543,Delhi Mega Stores,17585,16,Pending
INV-10544,Rajasthan Traders,38836,113,Pending
INV-10545,Punjab Distributors,74251,60,Pending
INV-10546,Rajasthan Traders,38646,60,Pending
INV-10547,Gujarat Supermarkets,96922,85,Pending
INV-10548,Punjab Distributors,26087,56,Pending
INV-10549,Mumbai Fresh Mart,434814,-8,Paid
INV-10550,Punjab Distributors,65446,61,Pending
INV-10551,Punjab Distributors,71333,94,Pending
INV-10552,Rajasthan Traders,98898,101,Pending
INV-10553,Delhi Mega Stores,45850,115,Pending
INV-10554,Rajasthan Traders,26759,3,Pending
INV-10555,Mumbai Fresh Mart,57047,33,Pending
INV-10556,Gujarat Supermarkets,43287,113,Pending
INV-10557,Rajasthan Traders,96787,42,Pending
INV-10558,Punjab Distributors,91151,4,Pending
INV-10559,Delhi Mega Stores,16107,51,Pending
INV-10560,Delhi Mega Stores,245214,-8,Paid
INV-10561,Gujarat Supermarkets,24284,2,Pending
INV-10562,Punjab Distributors,10701,28,Pending
INV-10563,Mumbai Fresh Mart,61167,37,Pending
INV-10564,Gujarat Supermarkets,72473,58,Pending
INV-10565,Mumbai Fresh Mart,61927,22,Pending
INV-10566,Mumbai Fresh Mart,88363,85,Pending
INV-10567,Rajasthan Traders,83533,38,Pending
INV-10568,Delhi Mega Stores,40562,118,Pending
INV-10569,Rajasthan Traders,58345,120,Pending
INV-10570,Gujarat Supermarkets,97929,49,Pending
INV-10571,Delhi Mega Stores,12412,84,Pending
INV-10572,Rajasthan Traders,69007,6,Pending
INV-10573,Punjab Distributors,75191,114,Pending
INV-10574,Rajasthan Traders,277556,-7,Paid
INV-10575,Gujarat Supermarkets,82802,50,Pending
INV-10576,Mumbai Fresh Mart,84731,19,Pending
INV-10577,Rajasthan Traders,75138,49,Pending
INV-10578,Gujarat Supermarkets,50549,100,Pending
INV-10579,Rajasthan Traders,56069,84,Pending
INV-10580,Punjab Distributors,95162,105,Pending
INV-10581,Rajasthan Traders,11688,28,Pending
INV-10582,Punjab Distributors,87035,25,Pending
INV-10583,Delhi Mega Stores,59556,59,Pending
INV-10584,Punjab Distributors,11632,103,Pending
INV-10585,Rajasthan Traders,10124,65,Pending
INV-10586,Rajasthan Traders,44080,89,Pending
INV-10587,Delhi Mega Stores,61246,84,Pending
INV-10588,Punjab Distributors,65527,68,Pending
INV-10589,Gujarat Supermarkets,21211,10,Pending
INV-10590,Punjab Distributors,53372,30,Pending
INV-10591,Delhi Mega Stores,12444,100,Pending
INV-10592,Rajasthan Traders,68810,58,Pending
INV-10593,Delhi Mega Stores,84520,112,Pending
INV-10594,Mumbai Fresh Mart,85190,75,Pending
INV-10595,Delhi Mega Stores,51881,98,Pending
INV-10596,Punjab Distributors,98553,50,Pending
INV-10597,Punjab Distributors,32041,81,Pending
INV-10598,Punjab Distributors,43952,82,Pending
INV-10599,Delhi Mega Stores,82146,48,Pending
INV-10600,Punjab Distributors,55007,3,Pending
INV-10601,Rajasthan Traders,17929,33,Pending
INV-10602,Punjab Distributors,65391,83,Pending
INV-10603,Gujarat Supermarkets,33682,80,Pending
INV-10604,Gujarat Supermarkets,80738,62,Pending
INV-10605,Gujarat Supermarkets,11805,66,Pending
INV-10606,Rajasthan Traders,61361,39,Pending
INV-10607,Delhi Mega Stores,17627,70,Pending
INV-10608,Mumbai Fresh Mart,59772,15,Pending
INV-10609,Gujarat Supermarkets,11515,44,Pending
INV-10610,Mumbai Fresh Mart,62609,87,Pending
INV-10611,Gujarat Supermarkets,80767,90,Pending
INV-10612,Mumbai Fresh Mart,21969,82,Pending
INV-10613,Punjab Distributors,96344,13,Pending
INV-10614,Mumbai Fresh Mart,146723,0,Paid
INV-10615,Gujarat Supermarkets,55029,4,Pending
INV-10616,Rajasthan Traders,88691,112,Pending
INV-10617,Mumbai Fresh Mart,60971,33,Pending
INV-10618,Gujarat Supermarkets,17596,101,Pending
INV-10619,Punjab Distributors,209016,-7,Paid
INV-10620,Mumbai Fresh Mart,13643,25,Pending
INV-10621,Mumbai Fresh Mart,45239,115,Pending
INV-10622,Delhi Mega Stores,80207,58,Pending
INV-10623,Mumbai Fresh Mart,63793,54,Pending
INV-10624,Gujarat Supermarkets,15723,84,Pending
INV-10625,Punjab Distributors,78028,39,Pending
INV-10626,Rajasthan Traders,91001,106,Pending
INV-10627,Mumbai Fresh Mart,76367,113,Pending
INV-10628,Rajasthan Traders,68567,106,Pending
INV-10629,Mumbai Fresh Mart,11830,43,Pending
INV-10630,Gujarat Supermarkets,105477,-4,Paid
INV-10631,Gujarat Supermarkets,95653,103,Pending
INV-10632,Mumbai Fresh Mart,19443,114,Pending
INV-10633,Mumbai Fresh Mart,34175,29,Pending
INV-10634,Gujarat Supermarkets,128403,-2,Paid
INV-10635,Punjab Distributors,51827,49,Pending
INV-10636,Mumbai Fresh Mart,76744,84,Pending
INV-10637,Mumbai Fresh Mart,89645,34,Pending
INV-10638,Delhi Mega Stores,97136,112,Pending
INV-10639,Mumbai Fresh Mart,24190,114,Pending
INV-10640,Mumbai Fresh Mart,23997,89,Pending
INV-10641,Delhi Mega Stores,93316,3,Pending
INV-10642,Punjab Distributors,90193,38,Pending
INV-10643,Mumbai Fresh Mart,70548,14,Pending
INV-10644,Rajasthan Traders,56762,25,Pending
INV-10645,Gujarat Supermarkets,56009,80,Pending
INV-10646,Gujarat Supermarkets,95682,65,Pending
INV-10647,Punjab Distributors,74671,23,Pending
INV-10648,Punjab Distributors,47036,79,Pending
INV-10649,Mumbai Fresh Mart,81860,15,Pending
INV-10650,Gujarat Supermarkets,83193,68,Pending
INV-10651,Mumbai Fresh Mart,15084,30,Pending
INV-10652,Punjab Distributors,71761,19,Pending
INV-10653,Punjab Distributors,46923,30,Pending
INV-10654,Delhi Mega Stores,35916,56,Pending
INV-10655,Gujarat Supermarkets,71646,70,Pending
INV-10656,Delhi Mega Stores,41051,1,Pending
INV-10657,Gujarat Supermarkets,75251,36,Pending
INV-10658,Gujarat Supermarkets,54928,24,Pending
INV-10659,Punjab Distributors,50627,83,Pending
INV-10660,Gujarat Supermarkets,77753,62,Pending
INV-10661,Rajasthan Traders,31575,65,Pending
INV-10662,Delhi Mega Stores,79783,62,Pending
INV-10663,Rajasthan Traders,70017,19,Pending
INV-10664,Rajasthan Traders,18999,119,Pending
INV-10665,Gujarat Supermarkets,44667,14,Pending
INV-10666,Delhi Mega Stores,19378,117,Pending
INV-10667,Delhi Mega Stores,469094,-4,Paid
INV-10668,Punjab Distributors,24736,87,Pending
INV-10669,Punjab Distributors,16196,83,Pending
INV-10670,Punjab Distributors,67655,41,Pending
INV-10671,Punjab Distributors,64762,113,Pending
INV-10672,Mumbai Fresh Mart,20706,3,Pending
INV-10673,Punjab Distributors,55671,26,Pending
INV-10674,Gujarat Supermarkets,38257,99,Pending
INV-10675,Mumbai Fresh Mart,42422,56,Pending
INV-10676,Gujarat Supermarkets,93871,90,Pending
INV-10677,Rajasthan Traders,16851,110,Pending
INV-10678,Delhi Mega Stores,55746,57,Pending
INV-10679,Gujarat Supermarkets,34582,90,Pending
INV-10680,Punjab Distributors,58157,69,Pending
INV-10681,Rajasthan Traders,65084,80,Pending
INV-10682,Punjab Distributors,428196,-1,Paid
INV-10683,Punjab Distributors,37270,43,Pending
INV-10684,Rajasthan Traders,67435,44,Pending
INV-10685,Mumbai Fresh Mart,73293,15,Pending
INV-10686,Mumbai Fresh Mart,37154,68,Pending
INV-10687,Punjab Distributors,97534,22,Pending
INV-10688,Mumbai Fresh Mart,26475,41,Pending
INV-10689,Rajasthan Traders,50616,9,Pending
INV-10690,Delhi Mega Stores,71410,-6,Paid
INV-10691,Delhi Mega Stores,83609,12,Pending
INV-10692,Delhi Mega Stores,84852,56,Pending
INV-10693,Punjab Distributors,26746,19,Pending
INV-10694,Punjab Distributors,44568,61,Pending
INV-10695,Delhi Mega Stores,14229,61,Pending
INV-10696,Punjab Distributors,14407,20,Pending
INV-10697,Delhi Mega Stores,58926,53,Pending
INV-10698,Delhi Mega Stores,62480,107,Pending
INV-10699,Mumbai Fresh Mart,66466,55,Pending
INV-10700,Delhi Mega Stores,66475,88,Pending
INV-10701,Delhi Mega Stores,24811,116,Pending
INV-10702,Mumbai Fresh Mart,23228,13,Pending
INV-10703,Mumbai Fresh Mart,81127,46,Pending
INV-10704,Punjab Distributors,46371,95,Pending
INV-10705,Mumbai Fresh Mart,109787,0,Paid
INV-10706,Punjab Distributors,68659,73,Pending
INV-10707,Punjab Distributors,51072,-1,Paid
INV-10708,Gujarat Supermarkets,68886,29,Pending
INV-10709,Punjab Distributors,68720,108,Pending
INV-10710,Rajasthan Traders,14228,42,Pending
INV-10711,Mumbai Fresh Mart,229316,-5,Paid
INV-10712,Punjab Distributors,67350,4,Pending
INV-10713,Mumbai Fresh Mart,28192,51,Pending
INV-10714,Mumbai Fresh Mart,65969,19,Pending
INV-10715,Gujarat Supermarkets,97866,69,Pending
INV-10716,Gujarat Supermarkets,62003,114,Pending
INV-10717,Punjab Distributors,75514,52,Pending
INV-10718,Mumbai Fresh Mart,85497,58,Pending
INV-10719,Rajasthan Traders,20897,105,Pending
INV-10720,Delhi Mega Stores,14927,20,Pending
INV-10721,Gujarat Supermarkets,41781,96,Pending
INV-10722,Punjab Distributors,66082,82,Pending
INV-10723,Rajasthan Traders,30824,12,Pending
INV-10724,Punjab Distributors,89022,44,Pending
INV-10725,Delhi Mega Stores,55572,70,Pending
INV-10726,Punjab Distributors,97160,48,Pending
INV-10727,Mumbai Fresh Mart,36235,118,Pending
INV-10728,Rajasthan Traders,70704,80,Pending
INV-10729,Mumbai Fresh Mart,63202,87,Pending
INV-10730,Rajasthan Traders,77330,15,Pending
INV-10731,Mumbai Fresh Mart,493032,-4,Paid
INV-10732,Mumbai Fresh Mart,34854,52,Pending
INV-10733,Gujarat Supermarkets,62163,4,Pending
INV-10734,Rajasthan Traders,21941,10,Pending
INV-10735,Rajasthan Traders,97797,72,Pending
INV-10736,Gujarat Supermarkets,15145,45,Pending
INV-10737,Delhi Mega Stores,71689,41,Pending
INV-10738,Delhi Mega Stores,87409,97,Pending
INV-10739,Gujarat Supermarkets,24820,116,Pending
INV-10740,Punjab Distributors,29611,50,Pending
INV-10741,Rajasthan Traders,22166,104,Pending
INV-10742,Punjab Distributors,35551,-6,Paid
INV-10743,Punjab Distributors,75386,32,Pending
INV-10744,Gujarat Supermarkets,67364,80,Pending
INV-10745,Gujarat Supermarkets,37561,36,Pending
INV-10746,Mumbai Fresh Mart,298923,-10,Paid
INV-10747,Rajasthan Traders,80665,2,Pending
INV-10748,Mumbai Fresh Mart,16911,60,Pending
INV-10749,Punjab Distributors,56124,17,Pending
INV-10750,Gujarat Supermarkets,86425,72,Pending
INV-10751,Mumbai Fresh Mart,49409,12,Pending
INV-10752,Rajasthan Traders,69713,55,Pending
INV-10753,Delhi Mega Stores,12415,6,Pending
INV-10754,Punjab Distributors,67099,4,Pending
INV-10755,Mumbai Fresh Mart,57393,93,Pending
INV-10756,Gujarat Supermarkets,190917,-10,Paid
INV-10757,Gujarat Supermarkets,12928,70,Pending
INV-10758,Gujarat Supermarkets,51131,90,Pending
INV-10759,Punjab Distributors,12894,64,Pending
INV-10760,Rajasthan Traders,35075,87,Pending
INV-10761,Gujarat Supermarkets,18603,78,Pending
INV-10762,Mumbai Fresh Mart,57941,49,Pending
INV-10763,Gujarat Supermarkets,12100,95,Pending
INV-10764,Punjab Distributors,61741,97,Pending
INV-10765,Rajasthan Traders,96685,38,Pending
INV-10766,Mumbai Fresh Mart,53471,118,Pending
INV-10767,Punjab Distributors,76387,6,Pending
INV-10768,Punjab Distributors,90249,43,Pending
INV-10769,Punjab Distributors,63626,27,Pending
INV-10770,Delhi Mega Stores,73376,17,Pending
INV-10771,Punjab Distributors,46310,99,Pending
INV-10772,Rajasthan Traders,39365,37,Pending
INV-10773,Mumbai Fresh Mart,48707,80,Pending
INV-10774,Gujarat Supermarkets,99939,45,Pending
INV-10775,Delhi Mega Stores,65071,64,Pending
INV-10776,Mumbai Fresh Mart,10808,105,Pending
INV-10777,Delhi Mega Stores,66950,90,Pending
INV-10778,Punjab Distributors,110295,-6,Paid
INV-10779,Gujarat Supermarkets,415323,-3,Paid
INV-10780,Rajasthan Traders,17931,106,Pending
INV-10781,Gujarat Supermarkets,55211,74,Pending
INV-10782,Rajasthan Traders,47338,76,Pending
INV-10783,Mumbai Fresh Mart,418657,-8,Paid
INV-10784,Punjab Distributors,278967,-9,Paid
INV-10785,Punjab Distributors,49285,47,Pending
INV-10786,Gujarat Supermarkets,38431,70,Pending
INV-10787,Delhi Mega Stores,88487,71,Pending
INV-10788,Gujarat Supermarkets,85341,71,Pending
INV-10789,Punjab Distributors,99401,10,Pending
INV-10790,Gujarat Supermarkets,83248,60,Pending
INV-10791,Mumbai Fresh Mart,99180,22,Pending
INV-10792,Punjab Distributors,32267,14,Pending
INV-10793,Mumbai Fresh Mart,62735,25,Pending
INV-10794,Gujarat Supermarkets,91256,54,Pending
INV-10795,Rajasthan Traders,66655,105,Pending
INV-10796,Delhi Mega Stores,28087,100,Pending
INV-10797,Punjab Distributors,90284,90,Pending
INV-10798,Delhi Mega Stores,93271,68,Pending
INV-10799,Delhi Mega Stores,50563,48,Pending
INV-10800,Rajasthan Traders,197636,-10,Paid
INV-10801,Mumbai Fresh Mart,29346,87,Pending
INV-10802,Delhi Mega Stores,70354,42,Pending
INV-10803,Gujarat Supermarkets,61458,1,Pending
INV-10804,Mumbai Fresh Mart,20353,74,Pending
INV-10805,Gujarat Supermarkets,45090,43,Pending
INV-10806,Rajasthan Traders,84901,46,Pending
INV-10807,Gujarat Supermarkets,50249,84,Pending
INV-10808,Delhi Mega Stores,16828,39,Pending
INV-10809,Delhi Mega Stores,82867,92,Pending
INV-10810,Rajasthan Traders,35716,55,Pending
INV-10811,Punjab Distributors,21550,57,Pending
INV-10812,Mumbai Fresh Mart,102023,-1,Paid
INV-10813,Rajasthan Traders,103472,-9,Paid
INV-10814,Gujarat Supermarkets,38974,62,Pending
INV-10815,Rajasthan Traders,96766,5,Pending
INV-10816,Punjab Distributors,490560,0,Paid
INV-10817,Delhi Mega Stores,60993,21,Pending
INV-10818,Delhi Mega Stores,80495,82,Pending
INV-10819,Gujarat Supermarkets,52061,-4,Paid
INV-10820,Gujarat Supermarkets,17729,84,Pending
INV-10821,Mumbai Fresh Mart,15156,54,Pending
INV-10822,Mumbai Fresh Mart,71292,97,Pending
INV-10823,Mumbai Fresh Mart,40368,38,Pending
INV-10824,Gujarat Supermarkets,15073,100,Pending
INV-10825,Rajasthan Traders,52133,58,Pending
INV-10826,Gujarat Supermarkets,15695,82,Pending
INV-10827,Delhi Mega Stores,70557,60,Pending
INV-10828,Delhi Mega Stores,88150,107,Pending
INV-10829,Rajasthan Traders,62710,6,Pending
INV-10830,Punjab Distributors,96841,31,Pending
INV-10831,Rajasthan Traders,29533,61,Pending
INV-10832,Punjab Distributors,68366,51,Pending
INV-10833,Rajasthan Traders,28739,41,Pending
INV-10834,Delhi Mega Stores,35879,107,Pending
INV-10835,Rajasthan Traders,41208,4,Pending
INV-10836,Mumbai Fresh Mart,19033,53,Pending
INV-10837,Mumbai Fresh Mart,53619,81,Pending
INV-10838,Gujarat Supermarkets,62186,43,Pending
INV-10839,Mumbai Fresh Mart,58169,113,Pending
INV-10840,Punjab Distributors,86314,109,Pending
INV-10841,Delhi Mega Stores,33322,41,Pending
INV-10842,Delhi Mega Stores,87305,4,Pending
INV-10843,Rajasthan Traders,63950,8,Pending
INV-10844,Delhi Mega Stores,82828,73,Pending
INV-10845,Rajasthan Traders,90483,97,Pending
INV-10846,Mumbai Fresh Mart,15582,97,Pending
INV-10847,Rajasthan Traders,461834,-4,Paid
INV-10848,Mumbai Fresh Mart,51396,25,Pending
INV-10849,Delhi Mega Stores,41550,68,Pending
INV-10850,Rajasthan Traders,73800,41,Pending
INV-10851,Mumbai Fresh Mart,65617,91,Pending
INV-10852,Rajasthan Traders,253052,-3,Paid
INV-10853,Delhi Mega Stores,95131,22,Pending
INV-10854,Delhi Mega Stores,88468,76,Pending
INV-10855,Mumbai Fresh Mart,84349,82,Pending
INV-10856,Punjab Distributors,70323,33,Pending
INV-10857,Rajasthan Traders,28034,108,Pending
INV-10858,Mumbai Fresh Mart,74339,10,Pending
INV-10859,Mumbai Fresh Mart,69697,1,Pending
INV-10860,Punjab Distributors,52709,65,Pending
INV-10861,Gujarat Supermarkets,36293,57,Pending
INV-10862,Gujarat Supermarkets,52266,39,Pending
INV-10863,Delhi Mega Stores,13297,61,Pending
INV-10864,Mumbai Fresh Mart,81279,114,Pending
INV-10865,Mumbai Fresh Mart,89378,119,Pending
INV-10866,Gujarat Supermarkets,67990,78,Pending
INV-10867,Gujarat Supermarkets,31927,109,Pending
INV-10868,Delhi Mega Stores,91283,80,Pending
INV-10869,Mumbai Fresh Mart,19743,65,Pending
INV-10870,Rajasthan Traders,37761,12,Pending
INV-10871,Mumbai Fresh Mart,82819,28,Pending
INV-10872,Mumbai Fresh Mart,61616,16,Pending
INV-10873,Gujarat Supermarkets,202680,-2,Paid
INV-10874,Punjab Distributors,85541,101,Pending
INV-10875,Delhi Mega Stores,76522,81,Pending
INV-10876,Mumbai Fresh Mart,16071,7,Pending
INV-10877,Delhi Mega Stores,77669,42,Pending
INV-10878,Mumbai Fresh Mart,27260,6,Pending
INV-10879,Punjab Distributors,48413,88,Pending
INV-10880,Delhi Mega Stores,58188,15,Pending
INV-10881,Punjab Distributors,25875,14,Pending
INV-10882,Mumbai Fresh Mart,47371,2,Pending
INV-10883,Delhi Mega Stores,86842,116,Pending
INV-10884,Delhi Mega Stores,50866,17,Pending
INV-10885,Delhi Mega Stores,86601,45,Pending
INV-10886,Mumbai Fresh Mart,50411,16,Pending
INV-10887,Gujarat Supermarkets,39941,101,Pending
INV-10888,Rajasthan Traders,189176,-3,Paid
INV-10889,Mumbai Fresh Mart,206088,-4,Paid
INV-10890,Rajasthan Traders,35295,64,Pending
INV-10891,Punjab Distributors,27770,32,Pending
INV-10892,Rajasthan Traders,51747,18,Pending
INV-10893,Punjab Distributors,433328,-10,Paid
INV-10894,Mumbai Fresh Mart,89896,75,Pending
INV-10895,Punjab Distributors,21597,36,Pending
INV-10896,Mumbai Fresh Mart,73224,62,Pending
INV-10897,Mumbai Fresh Mart,98754,43,Pending
INV-10898,Delhi Mega Stores,30438,34,Pending
INV-10899,Mumbai Fresh Mart,26493,40,Pending
INV-10900,Gujarat Supermarkets,60578,91,Pending
INV-10901,Delhi Mega Stores,76036,59,Pending
INV-10902,Delhi Mega Stores,77372,19,Pending
INV-10903,Gujarat Supermarkets,84579,45,Pending
INV-10904,Rajasthan Traders,44104,37,Pending
INV-10905,Punjab Distributors,88375,101,Pending
INV-10906,Punjab Distributors,13968,66,Pending
INV-10907,Delhi Mega Stores,70944,26,Pending
INV-10908,Delhi Mega Stores,75818,53,Pending
INV-10909,Punjab Distributors,33947,20,Pending
INV-10910,Punjab Distributors,73934,2,Pending
INV-10911,Punjab Distributors,47986,-3,Paid
INV-10912,Punjab Distributors,43462,66,Pending
INV-10913,Punjab Distributors,82370,98,Pending
INV-10914,Delhi Mega Stores,24214,61,Pending
INV-10915,Punjab Distributors,60761,59,Pending
INV-10916,Rajasthan Traders,46426,24,Pending
INV-10917,Rajasthan Traders,21494,73,Pending
INV-10918,Punjab Distributors,84633,57,Pending
INV-10919,Punjab Distributors,347607,-5,Paid
INV-10920,Punjab Distributors,92943,64,Pending
INV-10921,Punjab Distributors,78648,84,Pending
INV-10922,Delhi Mega Stores,88548,95,Pending
INV-10923,Punjab Distributors,61592,65,Pending
INV-10924,Delhi Mega Stores,11522,46,Pending
INV-10925,Punjab Distributors,59352,45,Pending
INV-10926,Gujarat Supermarkets,368124,-2,Paid
INV-10927,Mumbai Fresh Mart,97452,111,Pending
INV-10928,Delhi Mega Stores,96891,36,Pending
INV-10929,Rajasthan Traders,80775,79,Pending
INV-10930,Rajasthan Traders,131226,0,Paid
INV-10931,Gujarat Supermarkets,77115,114,Pending
INV-10932,Gujarat Supermarkets,47837,43,Pending
INV-10933,Mumbai Fresh Mart,47706,117,Pending
INV-10934,Gujarat Supermarkets,327807,-4,Paid
INV-10935,Mumbai Fresh Mart,25862,62,Pending
INV-10936,Delhi Mega Stores,91834,88,Pending
INV-10937,Delhi Mega Stores,93663,27,Pending
INV-10938,Punjab Distributors,398728,-1,Paid
INV-10939,Delhi Mega Stores,25562,61,Pending
INV-10940,Rajasthan Traders,30052,71,Pending
INV-10941,Mumbai Fresh Mart,34035,26,Pending
INV-10942,Gujarat Supermarkets,34584,4,Pending
INV-10943,Gujarat Supermarkets,33389,42,Pending
INV-10944,Rajasthan Traders,52539,81,Pending
INV-10945,Delhi Mega Stores,30414,74,Pending
INV-10946,Punjab Distributors,339717,-7,Paid
INV-10947,Punjab Distributors,34400,5,Pending
INV-10948,Rajasthan Traders,13300,111,Pending
INV-10949,Delhi Mega Stores,421495,-6,Paid
INV-10950,Delhi Mega Stores,54565,106,Pending
INV-10951,Delhi Mega Stores,66275,7,Pending
INV-10952,Gujarat Supermarkets,59471,79,Pending
INV-10953,Punjab Distributors,58601,94,Pending
INV-10954,Delhi Mega Stores,37665,93,Pending
INV-10955,Mumbai Fresh Mart,19997,119,Pending
INV-10956,Rajasthan Traders,37507,59,Pending
INV-10957,Gujarat Supermarkets,74410,28,Pending
INV-10958,Punjab Distributors,44209,91,Pending
INV-10959,Rajasthan Traders,76299,36,Pending
INV-10960,Delhi Mega Stores,11599,3,Pending
INV-10961,Punjab Distributors,41572,33,Pending
INV-10962,Delhi Mega Stores,55832,35,Pending
INV-10963,Punjab Distributors,47861,14,Pending
INV-10964,Mumbai Fresh Mart,85557,35,Pending
INV-10965,Delhi Mega Stores,72402,28,Pending
INV-10966,Rajasthan Traders,46274,86,Pending
INV-10967,Mumbai Fresh Mart,71116,108,Pending
INV-10968,Punjab Distributors,493850,-5,Paid
INV-10969,Gujarat Supermarkets,65961,63,Pending
INV-10970,Rajasthan Traders,79248,57,Pending
INV-10971,Mumbai Fresh Mart,33590,70,Pending
INV-10972,Gujarat Supermarkets,13392,52,Pending
INV-10973,Punjab Distributors,78886,39,Pending
INV-10974,Mumbai Fresh Mart,62909,83,Pending
INV-10975,Mumbai Fresh Mart,41493,83,Pending
INV-10976,Rajasthan Traders,91567,87,Pending
INV-10977,Rajasthan Traders,13002,75,Pending
INV-10978,Mumbai Fresh Mart,81204,22,Pending
INV-10979,Delhi Mega Stores,26844,52,Pending
INV-10980,Rajasthan Traders,94689,100,Pending
INV-10981,Delhi Mega Stores,58481,-3,Paid
